継ぎを当てる　　　　　　　　　　　　　　つぎをあてる　　　　　　　　　　　　　　,D 1.     ,
月を越す　　　　　　　　　　　　　　　　つきをこす　　　　　　　　　　　　　　　,D S.     ,
月をまたぐ　　　　　　　　　　　　　　　つきをまたぐ　　　　　　　　　　　　　　,D G.     ,
机を並べる　　　　　　　　　　　　　　　つくえをならべる　　　　　　　　　　　　,D 1.     ,
造り上げる　　　　　　　　　　　　　　　つくりあげる　　　　　　　　　　　　　　,D 1.  P  ,
作り上げる　　　　　　　　　　　　　　　つくりあげる　　　　　　　　　　　　　　,D 1.  PI ,
作り替える　　　　　　　　　　　　　　　つくりかえる　　　　　　　　　　　　　　,D 1.   I ,
造り出す　　　　　　　　　　　　　　　　つくりだす　　　　　　　　　　　　　　　,D S.  P  ,
創り出す　　　　　　　　　　　　　　　　つくりだす　　　　　　　　　　　　　　　,D S.  P  ,
作り出す　　　　　　　　　　　　　　　　つくりだす　　　　　　　　　　　　　　　,D S.  P  ,
作り直す　　　　　　　　　　　　　　　　つくりなおす　　　　　　　　　　　　　　,D S.  P  ,
作り成す　　　　　　　　　　　　　　　　つくりなす　　　　　　　　　　　　　　　,D S.  P  ,
つけ上がる　　　　　　　　　　　　　　　つけあがる　　　　　　　　　　　　　　　,D R.  NM ,
付け入る　　　　　　　　　　　　　　　　つけいる　　　　　　　　　　　　　　　　,D R.  NI ,
付け変える　　　　　　　　　　　　　　　つけかえる　　　　　　　　　　　　　　　,D 1.     ,
付け替える　　　　　　　　　　　　　　　つけかえる　　　　　　　　　　　　　　　,D 1.   I ,
付けが利く　　　　　　　　　　　　　　　つけがきく　　　　　　　　　　　　　　　,D K.     ,
付けがたまる　　　　　　　　　　　　　　つけがたまる　　　　　　　　　　　　　　,D R.  N  ,
付けが回ってくる　　　　　　　　　　　　つけがまわってくる　　　　　　　　　　　,D 3.  N  ,
つけが回る　　　　　　　　　　　　　　　つけがまわる　　　　　　　　　　　　　　,D R.  N  ,
付け加える　　　　　　　　　　　　　　　つけくわえる　　　　　　　　　　　　　　,D 1.   I ,
付け込む　　　　　　　　　　　　　　　　つけこむ　　　　　　　　　　　　　　　　,D M.  NI ,
漬け込む　　　　　　　　　　　　　　　　つけこむ　　　　　　　　　　　　　　　　,D M.  N  ,
付け足す　　　　　　　　　　　　　　　　つけたす　　　　　　　　　　　　　　　　,D S.   I ,
付け出す　　　　　　　　　　　　　　　　つけだす　　　　　　　　　　　　　　　　,D S.  P  ,
付け狙う　　　　　　　　　　　　　　　　つけねらう　　　　　　　　　　　　　　　,D W.  NI ,
付け間違える　　　　　　　　　　　　　　つけまちがえる　　　　　　　　　　　　　,D 1.  N  ,
付け回す　　　　　　　　　　　　　　　　つけまわす　　　　　　　　　　　　　　　,D S.  N  ,
都合が付く　　　　　　　　　　　　　　　つごうがつく　　　　　　　　　　　　　　,D K.  P  ,
都合の付く　　　　　　　　　　　　　　　つごうのつく　　　　　　　　　　　　　　,D K.  P  ,
都合を付ける　　　　　　　　　　　　　　つごうをつける　　　　　　　　　　　　　,D 1.  P  ,
つじつまが合う　　　　　　　　　　　　　つじつまがあう　　　　　　　　　　　　　,D W.  P  ,
つじつまを合わせる　　　　　　　　　　　つじつまをあわせる　　　　　　　　　　　,D 1.  P  ,
伝え受ける　　　　　　　　　　　　　　　つたえうける　　　　　　　　　　　　　　,D 1.   I ,
伝え聞く　　　　　　　　　　　　　　　　つたえきく　　　　　　　　　　　　　　　,D K.   M ,
土が締まる　　　　　　　　　　　　　　　つちがしまる　　　　　　　　　　　　　　,D R.     ,
土がつく　　　　　　　　　　　　　　　　つちがつく　　　　　　　　　　　　　　　,D K.  N  ,
土になる　　　　　　　　　　　　　　　　つちになる　　　　　　　　　　　　　　　,D R.  N  ,
土を付ける　　　　　　　　　　　　　　　つちをつける　　　　　　　　　　　　　　,D 1.     ,
土を踏む　　　　　　　　　　　　　　　　つちをふむ　　　　　　　　　　　　　　　,D M.     ,
土を振るい落とす　　　　　　　　　　　　つちをふるいおとす　　　　　　　　　　　,D S.     ,
突っ返す　　　　　　　　　　　　　　　　つっかえす　　　　　　　　　　　　　　　,D S.   I ,
つっかえる　　　　　　　　　　　　　　　つっかえる　　　　　　　　　　　　　　　,D R.  NM ,
突っ掛かる　　　　　　　　　　　　　　　つっかかる　　　　　　　　　　　　　　　,D R.  NI ,
突っ掛ける　　　　　　　　　　　　　　　つっかける　　　　　　　　　　　　　　　,D 1.   I ,
突っ切る　　　　　　　　　　　　　　　　つっきる　　　　　　　　　　　　　　　　,D R.   I ,
つっこむ　　　　　　　　　　　　　　　　つっこむ　　　　　　　　　　　　　　　　,D M.   I ,
突っ転ばす　　　　　　　　　　　　　　　つっころばす　　　　　　　　　　　　　　,D S.  NI ,
突っ転ぶ　　　　　　　　　　　　　　　　つっころぶ　　　　　　　　　　　　　　　,D B.  N  ,
突っ立つ　　　　　　　　　　　　　　　　つったつ　　　　　　　　　　　　　　　　,D T.   M ,
突っ立てる　　　　　　　　　　　　　　　つったてる　　　　　　　　　　　　　　　,D 1.     ,
突っつく　　　　　　　　　　　　　　　　つっつく　　　　　　　　　　　　　　　　,D K.     ,
突っ走る　　　　　　　　　　　　　　　　つっぱしる　　　　　　　　　　　　　　　,D R.   I ,
突っ放す　　　　　　　　　　　　　　　　つっぱなす　　　　　　　　　　　　　　　,D S.  NI ,
突っぱねる　　　　　　　　　　　　　　　つっぱねる　　　　　　　　　　　　　　　,D 1.  NI ,
突っ伏す　　　　　　　　　　　　　　　　つっぷす　　　　　　　　　　　　　　　　,D S.   I ,
包み隠す　　　　　　　　　　　　　　　　つつみかくす　　　　　　　　　　　　　　,D S.   I ,
包み込む　　　　　　　　　　　　　　　　つつみこむ　　　　　　　　　　　　　　　,D M.     ,
つてをたどる　　　　　　　　　　　　　　つてをたどる　　　　　　　　　　　　　　,D R.     ,
つてを求める　　　　　　　　　　　　　　つてをもとめる　　　　　　　　　　　　　,D 1.     ,
つながる　　　　　　　　　　　　　　　　つながる　　　　　　　　　　　　　　　　,D R.  PM ,
つなぎ止める　　　　　　　　　　　　　　つなぎとめる　　　　　　　　　　　　　　,D 1.   I ,
つなげる　　　　　　　　　　　　　　　　つなげる　　　　　　　　　　　　　　　　,D 1.  PI ,
角が生える　　　　　　　　　　　　　　　つのがはえる　　　　　　　　　　　　　　,D 1.  N  ,
角突き合う　　　　　　　　　　　　　　　つのづきあう　　　　　　　　　　　　　　,D W.  NM ,
